id;contract_number;card_type;plastic_status;virtual_status;credit_limit;workflow_type;created_at;acquisition_channel;company_type;business_dni_type;business_website;business_foundation_year;city;department;bureau_score;banked_type1;banked_type2;hard_credit_check;number_saving_accounts;number_saving_accounts_alert;bureau_debt;bureau_debt_default;number_current_loans;number_current_loans_default;sherlock_anomaly;sherlock_distrust;sherlock_operator;sherlock_reactivate;sherlock_banked;sherlock_collection;emailage_eascore;onboarding_income;dian_income;lc_judicial_proceedings_against;number_shareholders;tier;os;economic_activity_description;economic_activity_group;number_employees;mora_ultimos_6meses;moroso
2162;661;BUSINESS;ACTIVE;ACTIVE;30000;CURRENT_CUSTOMER;13/12/21 14:44;COMMERCIAL_ALLY;SAS;NIT;tiene;2016;Medellín;Antioquia;639;1;0;1;1;0;40943;0;3;0;0.6;0.73;claro;FALSE;0;0;649;414165;375913;0;1;5;Windows;Moda;COMERCIO;4;7;0
2180;681;BUSINESS;ACTIVE;ACTIVE;10000;CURRENT_CUSTOMER;13/12/21 16:19;COMMERCIAL_ALLY;SAS;NIT;no tiene;2011;Medellín;Antioquia;664;1;0;2;1;0;173321;0;9;0;0.65;0.56;claro;FALSE;0;0;625;688446;688446;0;3;3;Windows;Tecnolog√≠a de la informaci√≥n, Media o Publicidad;;15;4;0
7590;717;BUSINESS;ACTIVE;ACTIVE;10000;FAMILY_AND_FRIENDS;12/01/22 14:02;GOOGLE_SEARCH;SAS;NIT;tiene;2019;Envigado;Antioquia;601;1;1;2;2;0;0;0;0;0;0.38;0.36;claro;FALSE;0;0;362;;;;1;;Windows;;;43;0;0
7640;711;BUSINESS;CANCELED;CANCELED;5000;FAMILY_AND_FRIENDS;12/01/22 17:13;SOCIAL_NETWORKS;SAS;NIT;tiene;2021;Bogotá;Bogotá;712;0;0;2;2;0;0;0;0;0;0.33;0.53;claro;FALSE;0;0;410;;;;1;;Windows;Hogar, muebles, electrodom√©sticos y accesorios;COMERCIO;38;303;1
2688;467;BUSINESS;ACTIVE;ACTIVE;5000;FAMILY_AND_FRIENDS;15/12/21 12:18;EVENTS;SAS;NIT;no tiene;2013;Bogotá;Bogotá;548;1;1;2;2;0;0;0;0;0;0.73;0.75;claro;FALSE;0;0;544;;;0;2;;Windows;;;52;3;0
2678;465;BUSINESS;ACTIVE;ACTIVE;2000;FAMILY_AND_FRIENDS;15/12/21 11:40;COMMUNICATION_MEDIA;SAS;NIT;no tiene;2013;Bogotá;Bogotá;537;1;1;3;1;0;0;0;0;0;0.53;0.28;claro;FALSE;0;0;350;;;;1;;Windows;;;30;11;0
2719;471;BUSINESS;ACTIVE;ACTIVE;2000;FAMILY_AND_FRIENDS;15/12/21 14:14;INTERNET;SAS;NIT;no tiene;2013;Bogotá;Bogotá;727;0;0;1;3;0;0;0;0;0;0.64;0.73;claro;FALSE;0;0;344;;;0;1;;Windows;;;29;18;1
5898;671;BUSINESS;ACTIVE;ACTIVE;30000;CURRENT_CUSTOMER;5/01/22 0:15;COMMERCIAL_ALLY;SAS;NIT;tiene;2002;Bogotá;Bogotá;611;1;1;1;2;0;71950;0;3;0;0.47;0.45;claro;FALSE;0;0;483;1430602;1429641;;2;5;Windows;Software y servicios de internet;SERVICIOS;7;1;0
2708;491;BUSINESS;ACTIVE;ACTIVE;2000;FAMILY_AND_FRIENDS;15/12/21 13:32;INTERNET;SAS;NIT;tiene;2017;Medellín;Antioquia;700;0;0;1;3;0;0;0;0;0;0.26;0.35;claro;FALSE;0;0;590;;;0;1;;Windows;Consultor√≠a empresarial;SERVICIOS;10;59;1
2686;477;BUSINESS;ACTIVE;ACTIVE;2000;FAMILY_AND_FRIENDS;15/12/21 12:13;SOCIAL_NETWORKS;SAS;NIT;no tiene;2013;Cartagena de indias;Bolívar;665;0;0;1;2;0;0;0;0;0;0.38;0.41;claro;FALSE;0;0;631;;;;1;;Windows;;;52;50;1
2716;469;BUSINESS;ACTIVE;ACTIVE;5000;FAMILY_AND_FRIENDS;15/12/21 14:06;COMMUNICATION_MEDIA;SAS;NIT;no tiene;2017;Medellín;Antioquia;696;0;0;3;2;0;0;0;0;0;0.27;0.71;claro;FALSE;0;0;573;;;0;1;;Windows;;;55;40;1
2735;479;BUSINESS;ACTIVE;ACTIVE;5000;FAMILY_AND_FRIENDS;15/12/21 15:19;INTERNET;SAS;NIT;no tiene;2013;Bogotá;Bogotá;584;1;1;2;3;0;0;0;0;0;0.51;0.75;claro;FALSE;0;0;259;;;0;5;;Windows;;;51;6;0
2715;473;BUSINESS;ACTIVE;ACTIVE;5000;FAMILY_AND_FRIENDS;15/12/21 14:01;INTERNET;SAS;NIT;tiene;2013;Villavicencio;Meta;674;1;1;3;3;0;0;0;0;0;0.25;0.26;claro;FALSE;0;0;624;;;0;2;;Windows;Veh√≠culos y autopartes;MANUFACTURA;46;0;0
2691;466;BUSINESS;ACTIVE;ACTIVE;2000;FAMILY_AND_FRIENDS;15/12/21 12:26;SOCIAL_NETWORKS;SAS;NIT;no tiene;2013;Neiva;Huila;554;1;1;3;1;0;0;0;0;0;0.73;0.28;claro;FALSE;0;0;316;;;0;1;;Windows;;;35;8;0
2722;474;BUSINESS;ACTIVE;ACTIVE;5000;FAMILY_AND_FRIENDS;15/12/21 14:34;INTERNET;SAS;NIT;no tiene;2013;Bogotá;Bogotá;718;1;1;2;3;0;0;0;0;0;0.49;0.71;claro;FALSE;0;0;555;;;0;1;;Windows;;;48;4;0
2717;470;BUSINESS;ACTIVE;ACTIVE;5000;FAMILY_AND_FRIENDS;15/12/21 14:07;SOCIAL_NETWORKS;SAS;NIT;no tiene;2013;Cali;Valle del cauca;569;1;1;2;2;0;0;0;0;0;0.57;0.32;claro;FALSE;0;0;632;;;0;2;;Windows;;;80;0;0
2683;492;BUSINESS;ACTIVE;ACTIVE;5000;FAMILY_AND_FRIENDS;15/12/21 12:04;SOCIAL_NETWORKS;SAS;NIT;no tiene;2017;Bogotá;Bogotá;670;0;0;1;2;0;0;0;0;0;0.42;0.63;claro;FALSE;0;0;332;;;0;1;;Windows;;;38;33;1
2834;501;BUSINESS;ACTIVE;ACTIVE;10000;FAMILY_AND_FRIENDS;16/12/21 8:21;FRIEND_OR_COLLEAGUE;SAS;NIT;tiene;2010;Itaguí;Antioquia;711;0;0;1;2;0;0;0;0;0;0.72;0.32;claro;FALSE;0;0;402;;;0;1;;Windows;Manufactura de materiales (metal, cemento, vidrio, acero, pl√°stico, caucho);MANUFACTURA;57;30;1
2744;484;BUSINESS;ACTIVE;ACTIVE;5000;FAMILY_AND_FRIENDS;15/12/21 16:25;SOCIAL_NETWORKS;SAS;NIT;no tiene;2014;Bogotá;Bogotá;564;0;0;1;3;0;0;0;0;0;0.68;0.52;claro;FALSE;0;0;662;;;0;1;;Windows;;;61;46;1
2736;502;BUSINESS;ACTIVE;ACTIVE;5000;FAMILY_AND_FRIENDS;15/12/21 15:23;COMMUNICATION_MEDIA;SAS;NIT;no tiene;2017;Piedecuesta;Santander;721;1;1;3;2;0;0;0;0;0;0.33;0.57;claro;FALSE;0;0;261;;;;1;;Windows;;;21;0;0
2675;488;BUSINESS;LOST;LOST;30000;FAMILY_AND_FRIENDS;15/12/21 11:16;EVENTS;SAS;NIT;tiene;2017;Bogotá;Bogotá;779;1;1;1;2;0;0;0;0;0;0.59;0.64;claro;FALSE;0;0;423;;;;3;;Windows;;;13;0;0
2892;512;BUSINESS;ACTIVE;ACTIVE;5000;FAMILY_AND_FRIENDS;16/12/21 18:39;SOCIAL_NETWORKS;SAS;NIT;no tiene;2017;Tunja;Boyacá;673;0;0;1;1;0;0;0;0;0;0.4;0.25;claro;FALSE;0;0;547;;;0;1;;Windows;;;11;42;1
2696;485;BUSINESS;LOST;LOST;2000;FAMILY_AND_FRIENDS;15/12/21 12:48;SOCIAL_NETWORKS;SAS;NIT;no tiene;2019;Barranquilla;Atlántico;734;1;1;3;2;0;0;0;0;0;0.25;0.34;claro;FALSE;0;0;503;;;0;1;;Windows;Veh√≠culos y autopartes;MANUFACTURA;45;15;0
2813;494;BUSINESS;ACTIVE;ACTIVE;2000;FAMILY_AND_FRIENDS;16/12/21 0:23;COMMERCIAL_ALLY;SAS;NIT;no tiene;2017;Bogotá;Bogotá;824;1;1;2;1;0;0;0;0;0;0.57;0.29;claro;FALSE;0;0;672;;;0;1;;Windows;;;33;14;0
2672;523;BUSINESS;CANCELED;CANCELED;5000;CURRENT_CUSTOMER;15/12/21 10:55;ECONOMIC_MAGAZINE;SAS;NIT;no tiene;2017;Cartagena de indias;Bolívar;660;1;1;9;7;0;564930;0;19;0;0.6;0.64;claro;FALSE;0;0;279;1164965;1164965;0;1;2;Windows;Hogar, muebles, electrodom√©sticos y accesorios;COMERCIO;7;303;1
2776;489;BUSINESS;ACTIVE;ACTIVE;2000;FAMILY_AND_FRIENDS;15/12/21 19:07;SOCIAL_NETWORKS;SAS;NIT;tiene;2020;Pasto;Nariño;683;0;0;1;3;0;0;0;0;0;0.46;0.27;claro;FALSE;0;0;593;;;;2;;Windows;Software y servicios de internet;SERVICIOS;30;33;1
2873;506;BUSINESS;ACTIVE;ACTIVE;5000;FAMILY_AND_FRIENDS;16/12/21 14:32;REFERRER;SAS;NIT;no tiene;2017;Bogotá;Bogotá;644;1;1;1;1;0;0;0;0;0;0.69;0.62;claro;FALSE;0;0;356;;;0;1;;Windows;;;52;0;0
2718;493;BUSINESS;ACTIVE;ACTIVE;2000;FAMILY_AND_FRIENDS;15/12/21 14:10;EVENTS;SAS;NIT;no tiene;2017;Medellín;Antioquia;774;1;1;2;2;0;0;0;0;0;0.72;0.65;claro;FALSE;0;0;573;;;0;1;;Windows;;;80;0;0
2727;496;BUSINESS;CANCELED;CANCELED;5000;FAMILY_AND_FRIENDS;15/12/21 14:56;SOCIAL_NETWORKS;SAS;NIT;tiene;2018;Cajicá;Cundinamarca;636;0;0;2;2;0;0;0;0;0;0.5;0.61;claro;FALSE;0;0;416;;;;1;;Windows;Ingenier√≠a;SERVICIOS;60;484;1
2871;505;BUSINESS;LOST;LOST;10000;FAMILY_AND_FRIENDS;16/12/21 14:19;FRIEND_OR_COLLEAGUE;SAS;NIT;tiene;2018;Medellín;Antioquia;671;0;0;2;1;0;0;0;0;0;0.27;0.63;claro;FALSE;0;0;677;;;0;2;;Windows;Tecnolog√≠a y suministros para empresa y hogar;COMERCIO;69;44;1
2775;535;BUSINESS;CANCELED;CANCELED;2000;FAMILY_AND_FRIENDS;15/12/21 19:05;SOCIAL_NETWORKS;SAS;NIT;no tiene;2020;Bogotá;Bogotá;805;0;0;1;3;0;0;0;0;0;0.47;0.7;claro;FALSE;0;0;476;;;;2;;Windows;Consultor√≠a empresarial;SERVICIOS;60;454;1
2815;498;BUSINESS;ACTIVE;ACTIVE;2000;FAMILY_AND_FRIENDS;16/12/21 0:53;SOCIAL_NETWORKS;OTHER;NIT;tiene;2019;Bogotá;Bogotá;623;1;1;3;2;0;0;0;0;0;0.68;0.7;claro;FALSE;0;0;371;;;;2;;Windows;Publicidad;SERVICIOS;13;14;0
2739;612;BUSINESS;LOST;LOST;30000;BUSINESS;15/12/21 15:47;SOCIAL_NETWORKS;SAS;NIT;no tiene;2017;Bogotá;Bogotá;642;1;1;3;4;0;0;0;2;0;0.23;0;claro;TRUE;1;1;372;958921;910834;0;1;3;Macintosh;Consultor√≠a empresarial;SERVICIOS;4;0;0
2904;633;BUSINESS;ACTIVE;ACTIVE;10000;BUSINESS;16/12/21 20:27;SOCIAL_NETWORKS;SAS;NIT;tiene;2014;Bogotá;Bogotá;648;1;0;1;4;0;52010;0;4;0;0.11;0;tigo;TRUE;1;1;676;360000;360863;0;1;3;Windows;Publicidad;SERVICIOS;19;25;1
2743;896;BUSINESS;ACTIVE;ACTIVE;10000;BUSINESS;15/12/21 16:09;EVENTS;SAS;NIT;tiene;2013;Medellín;Antioquia;619;1;0;3;1;0;0;0;0;0;0.23;0;movistar;TRUE;1;1;614;241947;241947;0;1;3;Windows;Alimentos y bebidas;MANUFACTURA;2;0;0
2733;495;BUSINESS;ACTIVE;ACTIVE;5000;FAMILY_AND_FRIENDS;15/12/21 15:09;COMMUNICATION_MEDIA;SAS;NIT;tiene;2020;Bogotá;Bogotá;796;1;1;3;3;0;0;0;0;0;0.71;0.54;claro;FALSE;0;0;620;;;0;1;;Windows;Software y servicios de internet;SERVICIOS;25;0;0
2660;464;BUSINESS;LOST;LOST;10000;FAMILY_AND_FRIENDS;15/12/21 9:31;FRIEND_OR_COLLEAGUE;SAS;NIT;no tiene;2017;Medellín;Antioquia;697;1;1;2;2;0;0;0;0;0;0.43;0.32;claro;FALSE;0;0;380;;;0;1;;Windows;;;20;1;0
2660;464;BUSINESS;ACTIVE;ACTIVE;10000;FAMILY_AND_FRIENDS;15/12/21 9:31;FRIEND_OR_COLLEAGUE;SAS;NIT;no tiene;2017;Medellín;Antioquia;712;1;1;3;2;0;0;0;0;0;0.55;0.68;claro;FALSE;0;0;448;;;0;1;;Windows;;;78;1;0
2675;488;BUSINESS;ACTIVE;ACTIVE;30000;FAMILY_AND_FRIENDS;15/12/21 11:16;EVENTS;SAS;NIT;tiene;2017;Bogotá;Bogotá;650;1;1;2;1;0;0;0;0;0;0.61;0.39;claro;FALSE;0;0;532;;;;3;;Windows;;;12;0;0
2871;505;BUSINESS;ACTIVE;ACTIVE;10000;FAMILY_AND_FRIENDS;16/12/21 14:19;FRIEND_OR_COLLEAGUE;SAS;NIT;tiene;2018;Medellín;Antioquia;582;0;0;2;1;0;0;0;0;0;0.4;0.62;claro;FALSE;0;0;350;;;0;2;;Windows;Tecnolog√≠a y suministros para empresa y hogar;COMERCIO;48;44;1
2739;612;BUSINESS;ACTIVE;ACTIVE;30000;BUSINESS;15/12/21 15:47;SOCIAL_NETWORKS;SAS;NIT;no tiene;2017;Bogotá;Bogotá;642;1;1;3;4;0;0;0;2;0;0.23;0;claro;TRUE;1;1;421;958921;910834;0;1;3;Macintosh;Consultor√≠a empresarial;SERVICIOS;4;0;0
2696;485;BUSINESS;ACTIVE;ACTIVE;2000;FAMILY_AND_FRIENDS;15/12/21 12:48;SOCIAL_NETWORKS;SAS;NIT;no tiene;2019;Barranquilla;Atlántico;727;1;1;1;2;0;0;0;0;0;0.43;0.29;claro;FALSE;0;0;250;;;0;1;;Windows;Veh√≠culos y autopartes;MANUFACTURA;21;15;0
2815;498;BUSINESS;LOST;LOST;2000;FAMILY_AND_FRIENDS;16/12/21 0:53;SOCIAL_NETWORKS;OTHER;NIT;tiene;2019;Bogotá;Bogotá;710;1;1;2;2;0;0;0;0;0;0.44;0.55;claro;FALSE;0;0;371;;;;2;;Windows;Publicidad;SERVICIOS;67;14;0
2979;521;BUSINESS;CANCELED;CANCELED;10000;FAMILY_AND_FRIENDS;17/12/21 13:56;EXTERNAL_ADVERTISING;SAS;NIT;tiene;2018;Barranquilla;Atlántico;545;0;0;2;1;0;0;0;0;0;0.62;0.35;claro;FALSE;0;0;326;;;0;2;;Windows;Alimentos y canasta familiar;COMERCIO;68;303;1
2944;518;BUSINESS;ACTIVE;ACTIVE;2000;FAMILY_AND_FRIENDS;17/12/21 9:54;SOCIAL_NETWORKS;SAS;NIT;no tiene;2017;Medellín;Antioquia;706;1;1;2;1;0;0;0;0;0;0.64;0.3;claro;FALSE;0;0;629;;;0;1;;Windows;;;77;12;0
3050;529;BUSINESS;PENDING_ACTIVATION;ACTIVE;2000;FAMILY_AND_FRIENDS;18/12/21 10:48;SOCIAL_NETWORKS;LTDA;NIT;no tiene;2017;Medellín;Antioquia;778;1;1;1;2;0;0;0;0;0;0.66;0.62;claro;FALSE;0;0;577;;;0;2;;Windows;;;75;0;0
3212;539;BUSINESS;ACTIVE;ACTIVE;10000;CURRENT_CUSTOMER;20/12/21 8:06;COMMERCIAL_ALLY;SAS;NIT;tiene;2006;Medellín;Antioquia;712;1;1;2;3;0;698834;0;33;0;0.75;0.36;claro;FALSE;0;0;444;5409446;5409446;0;2;3;Windows;Equipos y suministros m√©dicos;MANUFACTURA;93;57;1
3250;540;BUSINESS;CANCELED;CANCELED;2000;FAMILY_AND_FRIENDS;20/12/21 13:32;SOCIAL_NETWORKS;SAS;NIT;no tiene;2017;Valledupar;Cesar;630;0;0;3;3;0;0;0;0;0;0.37;0.4;claro;FALSE;0;0;506;;;0;2;;Windows;;;57;334;1
3230;544;BUSINESS;ACTIVE;ACTIVE;2000;FAMILY_AND_FRIENDS;20/12/21 10:50;INTERNET;SAS;NIT;no tiene;2018;Manizales;Caldas;820;1;1;2;2;0;0;0;0;0;0.32;0.51;claro;FALSE;0;0;359;;;0;6;;Windows;;;51;0;0
2968;531;BUSINESS;ACTIVE;ACTIVE;5000;FAMILY_AND_FRIENDS;17/12/21 12:07;INTERNET;SAS;NIT;no tiene;2017;Cali;Valle del cauca;602;1;1;1;2;0;0;0;0;0;0.48;0.63;claro;FALSE;0;0;425;;;0;2;;Windows;;;65;3;0
3268;553;BUSINESS;ACTIVE;ACTIVE;10000;FAMILY_AND_FRIENDS;20/12/21 15:03;FRIEND_OR_COLLEAGUE;SAS;NIT;no tiene;2017;Bogotá;Bogotá;670;0;0;2;3;0;0;0;0;0;0.44;0.3;claro;FALSE;0;0;345;;;;1;;Windows;;;10;19;1
3232;554;BUSINESS;ACTIVE;ACTIVE;30000;CURRENT_CUSTOMER;20/12/21 11:35;COMMERCIAL_ALLY;SAS;NIT;tiene;2015;Mosquera;Cundinamarca;634;1;0;2;3;0;64789;0;4;0;0.64;0.42;claro;FALSE;0;0;535;1066681;;0;2;5;Windows;Tecnolog√≠a y suministros para empresa y hogar;COMERCIO;8;0;0
3242;538;BUSINESS;PREVENTIVELY_LOCKED;PREVENTIVELY_LOCKED;5000;FAMILY_AND_FRIENDS;20/12/21 12:27;FRIEND_OR_COLLEAGUE;SAS;NIT;no tiene;2017;Bogotá;Bogotá;564;1;1;3;2;0;0;0;0;0;0.33;0.66;claro;FALSE;0;0;545;;;;2;;Windows;;;51;6;0
3163;532;BUSINESS;SECURITY_LOCKED;SECURITY_LOCKED;5000;FAMILY_AND_FRIENDS;19/12/21 17:45;SOCIAL_NETWORKS;SAS;NIT;no tiene;2017;Bogotá;Bogotá;627;0;0;3;2;0;0;0;0;0;0.32;0.37;claro;FALSE;0;0;587;;;0;2;;Windows;;;18;152;1
3059;551;BUSINESS;ACTIVE;ACTIVE;10000;BUSINESS;18/12/21 12:10;SOCIAL_NETWORKS;SAS;NIT;no tiene;2017;Bogotá;Bogotá;663;1;0;1;2;0;968;0;1;0;0.11;0;movistar;TRUE;1;1;717;218870;218870;0;1;3;iPhone;Software y servicios de internet;SERVICIOS;1;7;0
2995;563;BUSINESS;ACTIVE;ACTIVE;5000;FAMILY_AND_FRIENDS;17/12/21 15:51;SOCIAL_NETWORKS;SAS;NIT;no tiene;2017;Bogotá;Bogotá;577;1;1;1;1;0;0;0;0;0;0.45;0.41;claro;FALSE;0;0;642;;;;1;;Windows;;;68;3;0
2986;577;BUSINESS;ACTIVE;ACTIVE;2000;FAMILY_AND_FRIENDS;17/12/21 14:52;SOCIAL_NETWORKS;SAS;NIT;tiene;2016;Mosquera;Cundinamarca;702;1;1;3;1;0;0;0;0;0;0.38;0.62;claro;FALSE;0;0;523;;;0;2;;Windows;Tecnolog√≠a y suministros para empresa y hogar;COMERCIO;18;11;0
2949;593;BUSINESS;ACTIVE;ACTIVE;20000;CURRENT_CUSTOMER;17/12/21 10:41;DIRECTO;SAS;NIT;tiene;2011;Cali;Valle del cauca;664;1;0;1;2;0;31704;0;3;1;0.53;0.29;claro;FALSE;0;0;669;130181;130181;0;1;5;Windows;Software y servicios de internet;SERVICIOS;2;3;0
2946;592;BUSINESS;ACTIVE;ACTIVE;5000;FAMILY_AND_FRIENDS;17/12/21 10:22;COMMUNICATION_MEDIA;SAS;NIT;tiene;2009;Medellín;Antioquia;770;1;1;3;1;0;0;0;0;0;0.45;0.38;claro;FALSE;0;0;394;;;;2;;Windows;Consultor√≠a empresarial;SERVICIOS;64;5;0
3333;881;BUSINESS;ACTIVE;ACTIVE;30000;BUSINESS;20/12/21 20:58;DIRECTO;SAS;NIT;tiene;2010;Bogotá;Bogotá;754;0;0;3;3;0;93628;0;2;0;0.23;0;tigo;TRUE;1;1;477;2041360;2041360;0;3;5;Windows;Educaci√≥n;SERVICIOS;12;36;1
3038;721;BUSINESS;LOST;LOST;10000;BUSINESS;18/12/21 8:52;FRIEND_OR_COLLEAGUE;SAS;NIT;tiene;2017;Bucaramanga;Santander;615;1;0;2;3;0;33244;0;5;0;0.11;0;tigo;TRUE;1;1;429;889412;889412;0;1;3;Macintosh;Software y servicios de internet;SERVICIOS;11;3;0
3008;796;BUSINESS;CANCELED;CANCELED;10000;BUSINESS;17/12/21 20:57;SOCIAL_NETWORKS;SAS;NIT;tiene;2015;Envigado;Antioquia;655;1;1;5;2;0;19992;0;2;0;0.23;0;movistar;FALSE;1;0;355;103068;103068;0;1;3;Windows;Equipos y suministros m√©dicos;MANUFACTURA;3;0;0
3038;721;BUSINESS;ACTIVE;ACTIVE;10000;BUSINESS;18/12/21 8:52;FRIEND_OR_COLLEAGUE;SAS;NIT;tiene;2017;Bucaramanga;Santander;615;1;0;3;3;0;33244;0;5;0;0.11;0;tigo;TRUE;1;1;624;889412;889412;0;1;3;Macintosh;Software y servicios de internet;SERVICIOS;11;3;0
3234;537;BUSINESS;ACTIVE;ACTIVE;5000;FAMILY_AND_FRIENDS;20/12/21 11:38;SOCIAL_NETWORKS;SAS;NIT;no tiene;2017;Bogotá;Bogotá;631;1;1;2;3;0;0;0;0;0;0.47;0.56;claro;FALSE;0;0;723;;;;2;;Windows;;;44;0;0
3246;547;BUSINESS;ACTIVE;ACTIVE;10000;BUSINESS;20/12/21 12:55;SOCIAL_NETWORKS;SAS;NIT;tiene;2011;Bogotá;Bogotá;620;1;0;2;1;0;0;0;1;0;0.23;0;claro;TRUE;1;1;559;232423;264491;0;1;3;Linux;Software y servicios de internet;SERVICIOS;62;61;1
3345;550;BUSINESS;ACTIVE;ACTIVE;10000;FAMILY_AND_FRIENDS;20/12/21 23:00;SOCIAL_NETWORKS;SAS;NIT;tiene;2007;Bogotá;Bogotá;766;1;1;2;1;0;0;0;0;0;0.61;0.27;claro;FALSE;0;0;450;;;0;2;;Windows;Consultor√≠a empresarial;SERVICIOS;72;1;0
4460;610;BUSINESS;ACTIVE;ACTIVE;5000;FAMILY_AND_FRIENDS;27/12/21 11:36;SOCIAL_NETWORKS;SAS;NIT;tiene;1992;Medellín;Antioquia;717;1;1;1;2;0;0;0;0;0;0.43;0.44;claro;FALSE;0;0;333;;;0;4;;Windows;;;24;15;0
3491;806;BUSINESS;ACTIVE;ACTIVE;10000;BUSINESS;21/12/21 15:06;SOCIAL_NETWORKS;SAS;NIT;no tiene;2017;Medellín;Antioquia;621;1;0;1;3;0;0;0;0;0;0.16;0.24;claro;FALSE;0;1;485;69811;69811;;1;3;Linux;Construcci√≥n civil;SERVICIOS;1;90;1
3387;557;BUSINESS;ACTIVE;ACTIVE;30000;CURRENT_CUSTOMER;21/12/21 9:31;INTERNET;SAS;NIT;tiene;2014;Bogotá;Bogotá;575;1;1;2;3;0;112709;0;10;0;0.43;0.69;claro;FALSE;0;0;474;462666;462666;0;1;5;Windows;Tecnolog√≠a de la informaci√≥n, Media o Publicidad;;11;3;0
3390;556;BUSINESS;ACTIVE;ACTIVE;5000;FAMILY_AND_FRIENDS;21/12/21 9:41;INTERNET;SAS;NIT;no tiene;2017;Cúcuta;Norte de santander;618;1;1;2;3;0;0;0;0;0;0.49;0.72;claro;FALSE;0;0;295;;;;1;;Windows;;;61;0;0
3383;552;BUSINESS;ACTIVE;ACTIVE;2000;FAMILY_AND_FRIENDS;21/12/21 9:24;EVENTS;SAS;NIT;no tiene;2019;Bogotá;Bogotá;682;1;1;2;2;0;0;0;0;0;0.33;0.68;claro;FALSE;0;0;251;;;0;1;;Windows;Software y servicios de internet;SERVICIOS;63;3;0
3602;555;BUSINESS;ACTIVE;ACTIVE;30000;CURRENT_CUSTOMER;21/12/21 17:22;COMMERCIAL_ALLY;SAS;NIT;tiene;2014;Medellín;Antioquia;721;1;1;1;3;0;170001;0;9;0;0.27;0.47;claro;FALSE;0;0;333;520256;520256;0;2;5;Windows;Veh√≠culos y autopartes;MANUFACTURA;5;5;0
3523;569;BUSINESS;ACTIVE;ACTIVE;10000;BUSINESS;21/12/21 15:29;SOCIAL_NETWORKS;SAS;NIT;tiene;2016;Bogotá;Bogotá;631;1;0;4;2;0;0;0;2;0;0.12;0;claro;TRUE;1;1;699;189054;189054;;2;3;Macintosh;Arquitectura y dise√±o;SERVICIOS;3;6;0
3781;560;BUSINESS;ACTIVE;ACTIVE;5000;FAMILY_AND_FRIENDS;22/12/21 11:50;SOCIAL_NETWORKS;SAS;NIT;no tiene;2016;Bogotá;Bogotá;691;0;0;2;1;0;0;0;0;0;0.55;0.7;claro;FALSE;0;0;428;;;0;1;;Windows;Ingenier√≠a;SERVICIOS;41;32;1
3708;588;BUSINESS;ACTIVE;ACTIVE;2000;FAMILY_AND_FRIENDS;22/12/21 0:26;INTERNET;SAS;NIT;no tiene;2017;Cali;Valle del cauca;595;0;0;2;2;0;0;0;0;0;0.72;0.31;claro;FALSE;0;0;608;;;0;2;;Windows;Textiles, cueros y prendas de vestir;MANUFACTURA;41;76;1
3776;561;BUSINESS;ACTIVE;ACTIVE;5000;CURRENT_CUSTOMER;22/12/21 11:48;SOCIAL_NETWORKS;SAS;NIT;tiene;2018;Bogotá;Bogotá;624;1;1;8;5;0;976900;0;10;0;0.68;0.32;claro;FALSE;0;0;342;2971376;2987625;0;4;2;Windows;Manufactura de materiales (metal, cemento, vidrio, acero, pl√°stico, caucho);MANUFACTURA;87;3;0
3453;579;BUSINESS;ACTIVE;ACTIVE;10000;BUSINESS;21/12/21 14:52;FRIEND_OR_COLLEAGUE;SAS;NIT;tiene;2016;Cali;Valle del cauca;628;1;0;2;1;0;54192;0;1;0;0.23;0;movistar;FALSE;1;1;338;301520;301520;;2;3;Windows;Arquitectura y dise√±o;SERVICIOS;1;11;0
6023;678;BUSINESS;PREVENTIVELY_LOCKED;ACTIVE;20000;CURRENT_CUSTOMER;5/01/22 13:08;INTERNET;SAS;NIT;tiene;2018;Bogotá;Bogotá;549;1;1;2;1;0;45530;0;5;0;0.6;0.65;claro;FALSE;0;0;348;123165;123165;;1;5;Windows;Consultor√≠a empresarial;SERVICIOS;1;3;0
3583;631;BUSINESS;ACTIVE;ACTIVE;10000;BUSINESS;21/12/21 16:47;FRIEND_OR_COLLEAGUE;SAS;NIT;tiene;2012;Medellín;Antioquia;659;1;0;1;1;0;0;0;4;0;0.11;0;tigo;TRUE;1;0;407;313272;313272;0;2;3;Windows;Corretaje;SERVICIOS;5;17;1
3777;590;BUSINESS;SECURITY_LOCKED;SECURITY_LOCKED;30000;CURRENT_CUSTOMER;22/12/21 11:49;COMMERCIAL_ALLY;SAS;NIT;tiene;2018;Bogotá;Bogotá;647;1;0;3;1;0;71463;0;1;0;0.58;0.71;claro;FALSE;0;0;636;238563;;0;2;5;Windows;Veh√≠culos y autopartes;MANUFACTURA;3;90;1
6316;685;BUSINESS;ACTIVE;ACTIVE;30000;FAMILY_AND_FRIENDS;6/01/22 16:05;FRIEND_OR_COLLEAGUE;SAS;NIT;tiene;2021;Medellín;Antioquia;701;1;1;2;3;0;0;0;0;0;0.72;0.57;claro;FALSE;0;0;527;;;;2;;Windows;;;67;3;0
